Order,Family,Genus,Species,Subspecies,Author,FullnameWithAuthor,Category
Chiroptera,Vespertilionidae,Eptesicus,furinalis,,"d'Orbigny, 1847","Eptesicus furinalis d'Orbigny, 1847",Species
Chiroptera,Vespertilionidae,Eptesicus,furinalis,furinalis,"d'Orbigny, 1847","Eptesicus furinalis furinalis d'Orbigny, 1847",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,furinalis,carteri,"Davis, 1965","Eptesicus furinalis carteri Davis, 1965",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,furinalis,findleyi,"Williams, 1978","Eptesicus furinalis findleyi Williams, 1978",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,furinalis,gaumeri,"J. A. Allen, 1897","Eptesicus furinalis gaumeri J. A. Allen, 1897",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,,"Beauvois, 1796","Eptesicus fuscus Beauvois, 1796",Species
Chiroptera,Vespertilionidae,Eptesicus,fuscus,fuscus,"Beauvois, 1796","Eptesicus fuscus fuscus Beauvois, 1796",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,bahamensis,"Miller, 1897","Eptesicus fuscus bahamensis Miller, 1897",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,bernardinus,"Rhoads, 1902","Eptesicus fuscus bernardinus Rhoads, 1902",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,dutertreus,"P. Gervais, 1837","Eptesicus fuscus dutertreus P. Gervais, 1837",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,hispaniolae,"Miller, 1918","Eptesicus fuscus hispaniolae Miller, 1918",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,lynni,"Shamel, 1945","Eptesicus fuscus lynni Shamel, 1945",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,miradorensis,"H. Allen, 1866","Eptesicus fuscus miradorensis H. Allen, 1866",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,osceola,"Rhoads, 1902","Eptesicus fuscus osceola Rhoads, 1902",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,pallidus,"Young, 1908","Eptesicus fuscus pallidus Young, 1908",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,peninsulae,"Thomas, 1898","Eptesicus fuscus peninsulae Thomas, 1898",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,petersoni,"Silva Taboada, 1974","Eptesicus fuscus petersoni Silva Taboada, 1974",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,fuscus,wetmorei,"Jackson, 1916","Eptesicus fuscus wetmorei Jackson, 1916",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,gobiensis,,"Bobrinskii, 1926","Eptesicus gobiensis Bobrinskii, 1926",Species
Chiroptera,Vespertilionidae,Eptesicus,gobiensis,gobiensis,"Bobrinskii, 1926","Eptesicus gobiensis gobiensis Bobrinskii, 1926",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,gobiensis,centrasiaticus,"Bobrinskii, 1926","Eptesicus gobiensis centrasiaticus Bobrinskii, 1926",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,gobiensis,kashgaricus,"Bobrinskii, 1926","Eptesicus gobiensis kashgaricus Bobrinskii, 1926",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,guadeloupensis,,"Genoways and Baker, 1975","Eptesicus guadeloupensis Genoways and Baker, 1975",Species
Chiroptera,Vespertilionidae,Eptesicus,hottentotus,,"A. Smith, 1833","Eptesicus hottentotus A. Smith, 1833",Species
Chiroptera,Vespertilionidae,Eptesicus,hottentotus,hottentotus,"A. Smith, 1833","Eptesicus hottentotus hottentotus A. Smith, 1833",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,hottentotus,bensoni,"Roberts, 1946","Eptesicus hottentotus bensoni Roberts, 1946",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,hottentotus,portavernus,"Schlitter and Aggundey, 1986","Eptesicus hottentotus portavernus Schlitter and Aggundey, 1986",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,innoxius,,"Gervais, 1841","Eptesicus innoxius Gervais, 1841",Species
Chiroptera,Vespertilionidae,Eptesicus,japonensis,,"Imaizumi, 1953","Eptesicus japonensis Imaizumi, 1953",Species
Chiroptera,Vespertilionidae,Eptesicus,kobayashii,,"Mori, 1928","Eptesicus kobayashii Mori, 1928",Species
Chiroptera,Vespertilionidae,Eptesicus,matroka,,"Thomas and Schwann, 1905","Eptesicus matroka Thomas and Schwann, 1905",Species
Chiroptera,Vespertilionidae,Eptesicus,nasutus,,"Dobson, 1877","Eptesicus nasutus Dobson, 1877",Species
Chiroptera,Vespertilionidae,Eptesicus,nasutus,nasutus,"Dobson, 1877","Eptesicus nasutus nasutus Dobson, 1877",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,nasutus,batinensis,"Harrison, 1968","Eptesicus nasutus batinensis Harrison, 1968",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,nasutus,matschiei,"Thomas, 1905","Eptesicus nasutus matschiei Thomas, 1905",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,nasutus,pellucens,"Thomas, 1906","Eptesicus nasutus pellucens Thomas, 1906",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,nilssonii,,"Keyserling and Blasius, 1839","Eptesicus nilssonii Keyserling and Blasius, 1839",Species
Chiroptera,Vespertilionidae,Eptesicus,nilssonii,nilssonii,"Keyserling and Blasius, 1839","Eptesicus nilssonii nilssonii Keyserling and Blasius, 1839",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,nilssonii,parvus,"Kishida, 1932","Eptesicus nilssonii parvus Kishida, 1932",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,pachyotis,,"Dobson, 1871","Eptesicus pachyotis Dobson, 1871",Species
Chiroptera,Vespertilionidae,Eptesicus,platyops,,"Thomas, 1901","Eptesicus platyops Thomas, 1901",Species
Chiroptera,Vespertilionidae,Eptesicus,serotinus,,"Schreber, 1774","Eptesicus serotinus Schreber, 1774",Species
Chiroptera,Vespertilionidae,Eptesicus,serotinus,serotinus,"Schreber, 1774","Eptesicus serotinus serotinus Schreber, 1774",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,andersoni,"Dobson, 1871","Eptesicus serotinus andersoni Dobson, 1871",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,boscai,"Cabrera, 1904","Eptesicus serotinus boscai Cabrera, 1904",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,horikawai,"Kishida, 1924","Eptesicus serotinus horikawai Kishida, 1924",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,isabellinus,"Temminck, 1840","Eptesicus serotinus isabellinus Temminck, 1840",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,pachyomus,"Tomes, 1857","Eptesicus serotinus pachyomus Tomes, 1857",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,pallens,"Miller, 1911","Eptesicus serotinus pallens Miller, 1911",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,pashtonus,"Gaisler, 1970","Eptesicus serotinus pashtonus Gaisler, 1970",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,shirazensis,"Dobson, 1871","Eptesicus serotinus shirazensis Dobson, 1871",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,serotinus,turcomanus,"Eversmann, 1840","Eptesicus serotinus turcomanus Eversmann, 1840",Subspecies
Chiroptera,Vespertilionidae,Eptesicus,tatei,,"Ellerman and Morrison-Scott, 1951","Eptesicus tatei Ellerman and Morrison-Scott, 1951",Species
Chiroptera,Vespertilionidae,Hesperoptenus,,,"Peters, 1868","Hesperoptenus Peters, 1868",Genus
Chiroptera,Vespertilionidae,Hesperoptenus,blanfordi,,"Dobson, 1877","Hesperoptenus blanfordi Dobson, 1877",Species
Chiroptera,Vespertilionidae,Hesperoptenus,doriae,,"Peters, 1868","Hesperoptenus doriae Peters, 1868",Species
Chiroptera,Vespertilionidae,Hesperoptenus,gaskelli,,"Hill, 1983","Hesperoptenus gaskelli Hill, 1983",Species
Chiroptera,Vespertilionidae,Hesperoptenus,tickelli,,"Blyth, 1851","Hesperoptenus tickelli Blyth, 1851",Species
Chiroptera,Vespertilionidae,Hesperoptenus,tomesi,,"Thomas, 1905","Hesperoptenus tomesi Thomas, 1905",Species
Chiroptera,Vespertilionidae,Lasiurus,,,"Gray, 1831","Lasiurus Gray, 1831",Genus
Chiroptera,Vespertilionidae,Lasiurus,atratus,,"Handley, 1996","Lasiurus atratus Handley, 1996",Species
Chiroptera,Vespertilionidae,Lasiurus,blossevillii,,"Lesson and Garnot, 1826","Lasiurus blossevillii Lesson and Garnot, 1826",Species
Chiroptera,Vespertilionidae,Lasiurus,blossevillii,blossevillii,"Lesson and Garnot, 1826","Lasiurus blossevillii blossevillii Lesson and Garnot, 1826",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,blossevillii,brachyotis,"J. A. Allen, 1882","Lasiurus blossevillii brachyotis J. A. Allen, 1882",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,blossevillii,frantzii,"Peters, 1871","Lasiurus blossevillii frantzii Peters, 1871",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,blossevillii,teliotis,"H. Allen, 1891","Lasiurus blossevillii teliotis H. Allen, 1891",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,borealis,,"Müller, 1776","Lasiurus borealis Müller, 1776",Species
Chiroptera,Vespertilionidae,Lasiurus,castaneus,,"Handley, 1960","Lasiurus castaneus Handley, 1960",Species
Chiroptera,Vespertilionidae,Lasiurus,cinereus,,"Palisot de Beauvois, 1796","Lasiurus cinereus Palisot de Beauvois, 1796",Species
Chiroptera,Vespertilionidae,Lasiurus,cinereus,cinereus,"Palisot de Beauvois, 1796","Lasiurus cinereus cinereus Palisot de Beauvois, 1796",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,cinereus,semotus,"H. Allen, 1890","Lasiurus cinereus semotus H. Allen, 1890",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,cinereus,villosissimus,"E. Geoffroy, 1806","Lasiurus cinereus villosissimus E. Geoffroy, 1806",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,degelidus,,"Miller, 1931","Lasiurus degelidus Miller, 1931",Species
Chiroptera,Vespertilionidae,Lasiurus,ebenus,,"Fazzolari-Corrêa, 1994","Lasiurus ebenus Fazzolari-Corrêa, 1994",Species
Chiroptera,Vespertilionidae,Lasiurus,ega,,"Gervais, 1856","Lasiurus ega Gervais, 1856",Species
Chiroptera,Vespertilionidae,Lasiurus,ega,ega,"Gervais, 1856","Lasiurus ega ega Gervais, 1856",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,ega,argentinus,"Thomas, 1901","Lasiurus ega argentinus Thomas, 1901",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,ega,caudatus,"Tomes, 1857","Lasiurus ega caudatus Tomes, 1857",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,ega,fuscatus,"Thomas, 1901","Lasiurus ega fuscatus Thomas, 1901",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,ega,panamensis,"Thomas, 1901","Lasiurus ega panamensis Thomas, 1901",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,egregius,,"Peters, 1870","Lasiurus egregius Peters, 1870",Species
Chiroptera,Vespertilionidae,Lasiurus,insularis,,"Hall and Jones, 1961","Lasiurus insularis Hall and Jones, 1961",Species
Chiroptera,Vespertilionidae,Lasiurus,intermedius,,"H. Allen, 1862","Lasiurus intermedius H. Allen, 1862",Species
Chiroptera,Vespertilionidae,Lasiurus,intermedius,intermedius,"H. Allen, 1862","Lasiurus intermedius intermedius H. Allen, 1862",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,intermedius,floridanus,"Miller, 1902","Lasiurus intermedius floridanus Miller, 1902",Subspecies
Chiroptera,Vespertilionidae,Lasiurus,minor,,"Miller, 1931","Lasiurus minor Miller, 1931",Species
Chiroptera,Vespertilionidae,Lasiurus,pfeifferi,,"Gundlach, 1861","Lasiurus pfeifferi Gundlach, 1861",Species
Chiroptera,Vespertilionidae,Lasiurus,salinae,,"Thomas, 1902","Lasiurus salinae Thomas, 1902",Species
Chiroptera,Vespertilionidae,Lasiurus,seminolus,,"Rhoads, 1895","Lasiurus seminolus Rhoads, 1895",Species
Chiroptera,Vespertilionidae,Lasiurus,varius,,"Poeppig, 1835","Lasiurus varius Poeppig, 1835",Species
Chiroptera,Vespertilionidae,Lasiurus,xanthinus,,"Thomas, 1897","Lasiurus xanthinus Thomas, 1897",Species
Chiroptera,Vespertilionidae,Nycticeinops,,,"Hill and Harrison, 1987","Nycticeinops Hill and Harrison, 1987",Genus
Chiroptera,Vespertilionidae,Nycticeinops,schlieffeni,,"Peters, 1859","Nycticeinops schlieffeni Peters, 1859",Species
Chiroptera,Vespertilionidae,Nycticeius,,,"Rafinesque, 1819","Nycticeius Rafinesque, 1819",Genus
Chiroptera,Vespertilionidae,Nycticeius,aenobarbus,,"Temminck, 1840","Nycticeius aenobarbus Temminck, 1840",Species
Chiroptera,Vespertilionidae,Nycticeius,cubanus,,"Gundlach, 1861","Nycticeius cubanus Gundlach, 1861",Species
Chiroptera,Vespertilionidae,Nycticeius,humeralis,,"Rafinesque, 1818","Nycticeius humeralis Rafinesque, 1818",Species
Chiroptera,Vespertilionidae,Nycticeius,humeralis,humeralis,"Rafinesque, 1818","Nycticeius humeralis humeralis Rafinesque, 1818",Subspecies
Chiroptera,Vespertilionidae,Nycticeius,humeralis,mexicanus,"Davis, 1944","Nycticeius humeralis mexicanus Davis, 1944",Subspecies
Chiroptera,Vespertilionidae,Nycticeius,humeralis,subtropicalis,"Schwartz, 1951","Nycticeius humeralis subtropicalis Schwartz, 1951",Subspecies
Chiroptera,Vespertilionidae,Rhogeessa,,,"H. Allen, 1866","Rhogeessa H. Allen, 1866",Genus
Chiroptera,Vespertilionidae,Rhogeessa,aeneus,,"Goodwin, 1958","Rhogeessa aeneus Goodwin, 1958",Species
Chiroptera,Vespertilionidae,Rhogeessa,alleni,,"Thomas, 1892","Rhogeessa alleni Thomas, 1892",Species
Chiroptera,Vespertilionidae,Rhogeessa,genowaysi,,"Baker, 1984","Rhogeessa genowaysi Baker, 1984",Species
Chiroptera,Vespertilionidae,Rhogeessa,gracilis,,"Miller, 1897","Rhogeessa gracilis Miller, 1897",Species
Chiroptera,Vespertilionidae,Rhogeessa,hussoni,,"Genoways and Baker, 1996","Rhogeessa hussoni Genoways and Baker, 1996",Species
Chiroptera,Vespertilionidae,Rhogeessa,io,,"Thomas, 1903","Rhogeessa io Thomas, 1903",Species
Chiroptera,Vespertilionidae,Rhogeessa,minutilla,,"Miller, 1897","Rhogeessa minutilla Miller, 1897",Species
Chiroptera,Vespertilionidae,Rhogeessa,mira,,"LaVal, 1973","Rhogeessa mira LaVal, 1973",Species
Chiroptera,Vespertilionidae,Rhogeessa,parvula,,"H. Allen, 1866","Rhogeessa parvula H. Allen, 1866",Species
Chiroptera,Vespertilionidae,Rhogeessa,tumida,,"H. Allen, 1866","Rhogeessa tumida H. Allen, 1866",Species
Chiroptera,Vespertilionidae,Scoteanax,,,"Troughton, 1943","Scoteanax Troughton, 1943",Genus
Chiroptera,Vespertilionidae,Scoteanax,rueppellii,,"Peters, 1866","Scoteanax rueppellii Peters, 1866",Species
Chiroptera,Vespertilionidae,Scotoecus,,,"Thomas, 1901","Scotoecus Thomas, 1901",Genus
Chiroptera,Vespertilionidae,Scotoecus,albigula,,"Thomas, 1909","Scotoecus albigula Thomas, 1909",Species
Chiroptera,Vespertilionidae,Scotoecus,albofuscus,,"Thomas, 1890","Scotoecus albofuscus Thomas, 1890",Species
Chiroptera,Vespertilionidae,Scotoecus,albofuscus,albofuscus,"Thomas, 1890","Scotoecus albofuscus albofuscus Thomas, 1890",Subspecies
Chiroptera,Vespertilionidae,Scotoecus,albofuscus,woodi,"Thomas, 1917","Scotoecus albofuscus woodi Thomas, 1917",Subspecies
Chiroptera,Vespertilionidae,Scotoecus,hindei,,"Thomas, 1901","Scotoecus hindei Thomas, 1901",Species
Chiroptera,Vespertilionidae,Scotoecus,hindei,hindei,"Thomas, 1901","Scotoecus hindei hindei Thomas, 1901",Subspecies
Chiroptera,Vespertilionidae,Scotoecus,hindei,falabae,"Thomas, 1915","Scotoecus hindei falabae Thomas, 1915",Subspecies
Chiroptera,Vespertilionidae,Scotoecus,hirundo,,"de Winton, 1899","Scotoecus hirundo de Winton, 1899",Species
Chiroptera,Vespertilionidae,Scotoecus,pallidus,,"Dobson, 1876","Scotoecus pallidus Dobson, 1876",Species
Chiroptera,Vespertilionidae,Scotomanes,,,"Dobson, 1875","Scotomanes Dobson, 1875",Genus
Chiroptera,Vespertilionidae,Scotomanes,ornatus,,"Blyth, 1851","Scotomanes ornatus Blyth, 1851",Species
Chiroptera,Vespertilionidae,Scotomanes,ornatus,ornatus,"Blyth, 1851","Scotomanes ornatus ornatus Blyth, 1851",Subspecies
Chiroptera,Vespertilionidae,Scotomanes,ornatus,imbrensis,"Thomas, 1921","Scotomanes ornatus imbrensis Thomas, 1921",Subspecies
Chiroptera,Vespertilionidae,Scotomanes,ornatus,sinensis,"Thomas, 1921","Scotomanes ornatus sinensis Thomas, 1921",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,,,"Leach, 1821","Scotophilus Leach, 1821",Genus
Chiroptera,Vespertilionidae,Scotophilus,borbonicus,,"E. Geoffroy, 1803","Scotophilus borbonicus E. Geoffroy, 1803",Species
Chiroptera,Vespertilionidae,Scotophilus,celebensis,,"Sody, 1928","Scotophilus celebensis Sody, 1928",Species
Chiroptera,Vespertilionidae,Scotophilus,collinus,,"Sody, 1936","Scotophilus collinus Sody, 1936",Species
Chiroptera,Vespertilionidae,Scotophilus,dinganii,,"A. Smith, 1833","Scotophilus dinganii A. Smith, 1833",Species
Chiroptera,Vespertilionidae,Scotophilus,dinganii,dinganii,"A. Smith, 1833","Scotophilus dinganii dinganii A. Smith, 1833",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,dinganii,colias,"Thomas, 1904","Scotophilus dinganii colias Thomas, 1904",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,dinganii,herero,"Thomas, 1906","Scotophilus dinganii herero Thomas, 1906",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,dinganii,pondoensis,"Roberts, 1946","Scotophilus dinganii pondoensis Roberts, 1946",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,heathii,,"Horsfield, 1831","Scotophilus heathii Horsfield, 1831",Species
Chiroptera,Vespertilionidae,Scotophilus,heathii,heathii,"Horsfield, 1831","Scotophilus heathii heathii Horsfield, 1831",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,heathii,insularis,"Allen, 1906","Scotophilus heathii insularis Allen, 1906",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,heathii,watkinsi,"Sanborn, 1952","Scotophilus heathii watkinsi Sanborn, 1952",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,kuhlii,,"Leach, 1821","Scotophilus kuhlii Leach, 1821",Species
Chiroptera,Vespertilionidae,Scotophilus,kuhlii,kuhlii,"Leach, 1821","Scotophilus kuhlii kuhlii Leach, 1821",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,kuhlii,castaneus,"Horsfield, 1851","Scotophilus kuhlii castaneus Horsfield, 1851",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,kuhlii,consobrinus,"Allen, 1906","Scotophilus kuhlii consobrinus Allen, 1906",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,kuhlii,gairdneri,"Kloss, 1917","Scotophilus kuhlii gairdneri Kloss, 1917",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,kuhlii,panayensis,"Sody, 1928","Scotophilus kuhlii panayensis Sody, 1928",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,kuhlii,solutatus,"Sody, 1936","Scotophilus kuhlii solutatus Sody, 1936",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,kuhlii,temminckii,"Horsfield, 1824","Scotophilus kuhlii temminckii Horsfield, 1824",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,leucogaster,,"Cretzschmar, 1830","Scotophilus leucogaster Cretzschmar, 1830",Species
Chiroptera,Vespertilionidae,Scotophilus,leucogaster,leucogaster,"Cretzschmar, 1830","Scotophilus leucogaster leucogaster Cretzschmar, 1830",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,leucogaster,damarensis,"Thomas, 1906","Scotophilus leucogaster damarensis Thomas, 1906",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,nigrita,,"Schreber, 1774","Scotophilus nigrita Schreber, 1774",Species
Chiroptera,Vespertilionidae,Scotophilus,nigrita,nigrita,"Schreber, 1774","Scotophilus nigrita nigrita Schreber, 1774",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,nigrita,alvenslebeni,"Dalquest, 1965","Scotophilus nigrita alvenslebeni Dalquest, 1965",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,nucella,,"Robbins, 1973","Scotophilus nucella Robbins, 1973",Species
Chiroptera,Vespertilionidae,Scotophilus,nux,,"Thomas, 1904","Scotophilus nux Thomas, 1904",Species
Chiroptera,Vespertilionidae,Scotophilus,robustus,,"Milne-Edwards, 1881","Scotophilus robustus Milne-Edwards, 1881",Species
Chiroptera,Vespertilionidae,Scotophilus,viridis,,"Peters, 1852","Scotophilus viridis Peters, 1852",Species
Chiroptera,Vespertilionidae,Scotophilus,viridis,viridis,"Peters, 1852","Scotophilus viridis viridis Peters, 1852",Subspecies
Chiroptera,Vespertilionidae,Scotophilus,viridis,nigritellus,"de Winton, 1899","Scotophilus viridis nigritellus de Winton, 1899",Subspecies
Chiroptera,Vespertilionidae,Scotorepens,,,"Troughton, 1943","Scotorepens Troughton, 1943",Genus
Chiroptera,Vespertilionidae,Scotorepens,balstoni,,"Thomas, 1906","Scotorepens balstoni Thomas, 1906",Species
Chiroptera,Vespertilionidae,Scotorepens,balstoni,balstoni,"Thomas, 1906","Scotorepens balstoni balstoni Thomas, 1906",Subspecies
Chiroptera,Vespertilionidae,Scotorepens,balstoni,influatus,"Thomas, 1924","Scotorepens balstoni influatus Thomas, 1924",Subspecies
Chiroptera,Vespertilionidae,Scotorepens,greyii,,"Gray, 1842","Scotorepens greyii Gray, 1842",Species
Chiroptera,Vespertilionidae,Scotorepens,orion,,"Troughton, 1937","Scotorepens orion Troughton, 1937",Species
Chiroptera,Vespertilionidae,Scotorepens,sanborni,,"Troughton, 1937","Scotorepens sanborni Troughton, 1937",Species
