jorden,kontinent,land,provins,distrikt,provinsfoerkortning,kommentar,iso_land,iso_2_kod,iso_3_kod,län,kommun,rikets_N,rikets_O,latitud,longitud,full_path,parent_path,rank
Earth,Europe,Sweden,Västergötland,Algutstorp,,,Sweden,SE,,Västra Götalands län,Vårgårda,6436552,1323459,"58,0182619789","12,8202971784",Earth|Europe|Sweden|Västergötland|Algutstorp,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Alingsås,,fd Alingsås stadsfg + fd Alingsås landsfg + fd Bälinge + fd Rödene,Sweden,SE,,Västra Götalands län,Alingsås,6427664,1306130,"57,9313657342","12,5348074568",Earth|Europe|Sweden|Västergötland|Alingsås,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Ambjörnarp,,,Sweden,SE,,Västra Götalands län,Tranemo,6368961,1349216,"57,4213757323","13,2980645039",Earth|Europe|Sweden|Västergötland|Ambjörnarp,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Amnehärad,,,Sweden,SE,,Västra Götalands län,Gullspång,6542206,1401122,"58,9905559217","14,0880589155",Earth|Europe|Sweden|Västergötland|Amnehärad,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Asklanda,,,Sweden,SE,,Västra Götalands län,Vårgårda,6432923,1330017,"57,9882718708","12,933740682",Earth|Europe|Sweden|Västergötland|Asklanda,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Baltak,,,Sweden,SE,,Västra Götalands län,Tidaholm,6448657,1389795,"58,1482989726","13,9364717501",Earth|Europe|Sweden|Västergötland|Baltak,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Barne-Åsaka,,,Sweden,SE,,Västra Götalands län,Essunga,6450299,1324915,"58,1421118096","12,834659178",Earth|Europe|Sweden|Västergötland|Barne-Åsaka,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Beateberg,,,Sweden,SE,,Västra Götalands län,Töreboda,6496947,1410737,"58,5864629587","14,2732990081",Earth|Europe|Sweden|Västergötland|Beateberg,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Berg,,,Sweden,SE,,Västra Götalands län,Skövde,6488127,1381527,"58,5003447148","13,7759075983",Earth|Europe|Sweden|Västergötland|Berg,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Berga,,,Sweden,SE,,Västra Götalands län,Mariestad,6514411,1390344,"58,7385161425","13,9143411925",Earth|Europe|Sweden|Västergötland|Berga,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Berghem,,,Sweden,SE,,Västra Götalands län,Mark,6375544,1306890,"57,4644088928","12,5893742517",Earth|Europe|Sweden|Västergötland|Berghem,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bergum,,,Sweden,SE,,Västra Götalands län,Göteborg,6415694,1284027,"57,8139465168","12,1732677871",Earth|Europe|Sweden|Västergötland|Bergum,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Binneberg,,,Sweden,SE,,Västra Götalands län,Skövde,6490297,1386956,"58,5212577984","13,867902844",Earth|Europe|Sweden|Västergötland|Binneberg,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bitterna,,,Sweden,SE,,Västra Götalands län,Vara,6449957,1333901,"58,1425088932","12,9873008293",Earth|Europe|Sweden|Västergötland|Bitterna,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bjurbäck,,,Sweden,SE,,Jönköpings län,Mullsjö,6416894,1380607,"57,8608756968","13,7965820828",Earth|Europe|Sweden|Västergötland|Bjurbäck,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bjurum,,,Sweden,SE,,Västra Götalands län,Falköping,6462998,1364300,"58,269880404","13,4954570815",Earth|Europe|Sweden|Västergötland|Bjurum,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bjärby,,saknar egen kyrka; koordinat = ödekyrkogård,Sweden,SE,,Västra Götalands län,Grästorp,6474788,1319388,"58,3594643078","12,7219040334",Earth|Europe|Sweden|Västergötland|Bjärby,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Björketorp,,,Sweden,SE,,Västra Götalands län,Härryda,6396478,1302041,"57,6499987519","12,4916665068",Earth|Europe|Sweden|Västergötland|Björketorp,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Björsäter,,,Sweden,SE,,Västra Götalands län,Mariestad,6505547,1377737,"58,6556029971","13,7015674486",Earth|Europe|Sweden|Västergötland|Björsäter,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Blidsberg,,,Sweden,SE,,Västra Götalands län,Ulricehamn,6424862,1362974,"57,9273140268","13,4951468565",Earth|Europe|Sweden|Västergötland|Blidsberg,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bollebygd,,,Sweden,SE,,Västra Götalands län,Bollebygd,6398867,1306137,"57,6731966405","12,558246819",Earth|Europe|Sweden|Västergötland|Bollebygd,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Borgstena,,,Sweden,SE,,Västra Götalands län,Borås,6420748,1335294,"57,8810577621","13,0313080253",Earth|Europe|Sweden|Västergötland|Borgstena,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Borgunda,,,Sweden,SE,,Västra Götalands län,Falköping,6465165,1382361,"58,2945227559","13,8019488634",Earth|Europe|Sweden|Västergötland|Borgunda,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Borås,,Caroli + Gustav Adolf,Sweden,SE,,Västra Götalands län,Borås,6403329,1329250,"57,7225675177","12,9419742616",Earth|Europe|Sweden|Västergötland|Borås,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Brandstorp,,,Sweden,SE,,Jönköpings län,Habo,6443113,1404513,"58,1019595591","14,1885899578",Earth|Europe|Sweden|Västergötland|Brandstorp,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bredared,,,Sweden,SE,,Västra Götalands län,Borås,6412934,1327250,"57,8079444781","12,9015353668",Earth|Europe|Sweden|Västergötland|Bredared,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bredsäter,,,Sweden,SE,,Västra Götalands län,Mariestad,6503639,1375256,"58,637777416","13,6599041084",Earth|Europe|Sweden|Västergötland|Bredsäter,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Brevik,,,Sweden,SE,,Västra Götalands län,Karlsborg,6480460,1418708,"58,4400366491","14,4161936202",Earth|Europe|Sweden|Västergötland|Brevik,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Brismene,,,Sweden,SE,,Västra Götalands län,Falköping,6435390,1360766,"58,0210874445","13,4517147166",Earth|Europe|Sweden|Västergötland|Brismene,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Broby,,,Sweden,SE,,Västra Götalands län,Götene,6488620,1356880,"58,4973806451","13,3531950211",Earth|Europe|Sweden|Västergötland|Broby,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Broddarp,,,Sweden,SE,,Västra Götalands län,Herrljunga,6432926,1351523,"57,9959925282","13,2969916701",Earth|Europe|Sweden|Västergötland|Broddarp,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Broddetorp,,inkl fd Bolum + fd Hornborga + fd Sätuna,Sweden,SE,,Västra Götalands län,Falköping,6467029,1371310,"58,3081533852","13,6125904746",Earth|Europe|Sweden|Västergötland|Broddetorp,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Brunnhem,,saknar egen kyrka: koordinat = ödekyrkogård,Sweden,SE,,Västra Götalands län,Falköping,6462802,1376255,"58,2716441659","13,6991519419",Earth|Europe|Sweden|Västergötland|Brunnhem,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Brämhult,,,Sweden,SE,,Västra Götalands län,Borås,6404611,1334562,"57,736051669","13,0301408825",Earth|Europe|Sweden|Västergötland|Brämhult,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bråttensby,,,Sweden,SE,,Västra Götalands län,Herrljunga,6440493,1328332,"58,0555125644","12,8997790558",Earth|Europe|Sweden|Västergötland|Bråttensby,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bäck,,,Sweden,SE,,Västra Götalands län,Töreboda,6509152,1396841,"58,69292018","14,0289005621",Earth|Europe|Sweden|Västergötland|Bäck,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bällefors,,,Sweden,SE,,Västra Götalands län,Töreboda,6497341,1400199,"58,5877083704","14,0920016924",Earth|Europe|Sweden|Västergötland|Bällefors,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Bäreberg,,,Sweden,SE,,Västra Götalands län,Essunga,6458095,1318937,"58,2096077662","12,727249648",Earth|Europe|Sweden|Västergötland|Bäreberg,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Böja,,,Sweden,SE,,Västra Götalands län,Skövde,6494169,1381859,"58,5546504728","13,7784680234",Earth|Europe|Sweden|Västergötland|Böja,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Böne,,,Sweden,SE,,Västra Götalands län,Ulricehamn,6419881,1364224,"57,8830042793","13,5190736474",Earth|Europe|Sweden|Västergötland|Böne,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Börstig,,,Sweden,SE,,Västra Götalands län,Falköping,6432238,1361747,"57,9931137899","13,4701480588",Earth|Europe|Sweden|Västergötland|Börstig,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Dala,,,Sweden,SE,,Västra Götalands län,Falköping,6460483,1381470,"58,2522694167","13,7891564723",Earth|Europe|Sweden|Västergötland|Dala,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Dalstorp,,,Sweden,SE,,Västra Götalands län,Tranemo,6389699,1362834,"57,6117684353","13,5128938456",Earth|Europe|Sweden|Västergötland|Dalstorp,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Dalum,,,Sweden,SE,,Västra Götalands län,Ulricehamn,6421845,1362010,"57,8999477404","13,480641229",Earth|Europe|Sweden|Västergötland|Dalum,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Dannike,,,Sweden,SE,,Västra Götalands län,Borås,6398336,1346290,"57,6839235392","13,2308530756",Earth|Europe|Sweden|Västergötland|Dannike,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Daretorp,,,Sweden,SE,,Västra Götalands län,Tidaholm,6447614,1394810,"58,1401590942","14,0220706693",Earth|Europe|Sweden|Västergötland|Daretorp,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Dimbo-Ottravad,,,Sweden,SE,,Västra Götalands län,Tidaholm,6451230,1383109,"58,1696726733","13,8217008383",Earth|Europe|Sweden|Västergötland|Dimbo-Ottravad,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Edsvära,,,Sweden,SE,,Västra Götalands län,Vara,6460585,1346144,"58,2422672351","13,1879616724",Earth|Europe|Sweden|Västergötland|Edsvära,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Edåsa,,,Sweden,SE,,Västra Götalands län,Skövde,6463734,1390588,"58,2838038895","13,942847139",Earth|Europe|Sweden|Västergötland|Edåsa,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Eggby-Istrum,,,Sweden,SE,,Västra Götalands län,Skara,6480148,1374202,"58,4267029331","13,6547321209",Earth|Europe|Sweden|Västergötland|Eggby-Istrum,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Eggvena,,,Sweden,SE,,Västra Götalands län,Herrljunga,6444103,1328244,"58,0878523656","12,8956531393",Earth|Europe|Sweden|Västergötland|Eggvena,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Ek,,,Sweden,SE,,Västra Götalands län,Mariestad,6500865,1384396,"58,6154165445","13,8186178054",Earth|Europe|Sweden|Västergötland|Ek,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Ekby,,,Sweden,SE,,Västra Götalands län,Mariestad,6500577,1387344,"58,6136067127","13,869465045",Earth|Europe|Sweden|Västergötland|Ekby,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Ekeskog,,,Sweden,SE,,Västra Götalands län,Töreboda,6498642,1403563,"58,6001437794","14,1492711141",Earth|Europe|Sweden|Västergötland|Ekeskog,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Eling,,,Sweden,SE,,Västra Götalands län,Vara,6452850,1329004,"58,1665874933","12,9021368565",Earth|Europe|Sweden|Västergötland|Eling,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Enåsa,,,Sweden,SE,,Västra Götalands län,Mariestad,6520541,1393685,"58,7943601981","13,9691056297",Earth|Europe|Sweden|Västergötland|Enåsa,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Eriksberg,,,Sweden,SE,,Västra Götalands län,Herrljunga,6436842,1350326,"58,0307208937","13,274285256",Earth|Europe|Sweden|Västergötland|Eriksberg,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Erska,,,Sweden,SE,,Västra Götalands län,Alingsås,6447824,1306386,"58,1122071101","12,5225764886",Earth|Europe|Sweden|Västergötland|Erska,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Essunga,,,Sweden,SE,,Västra Götalands län,Essunga,6454925,1322298,"58,1825491807","12,7867652155",Earth|Europe|Sweden|Västergötland|Essunga,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Falköping,,,Sweden,SE,,Västra Götalands län,Falköping,6450844,1367284,"58,1617414532","13,5531972175",Earth|Europe|Sweden|Västergötland|Falköping,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Finnekumla,,,Sweden,SE,,Västra Götalands län,Ulricehamn,6394931,1353285,"57,6557078993","13,3500884841",Earth|Europe|Sweden|Västergötland|Finnekumla,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Finnerödja,,,Sweden,SE,,Örebro län,Laxå,6535281,1420630,"58,9324622924","14,4298025866",Earth|Europe|Sweden|Västergötland|Finnerödja,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fivlered,,,Sweden,SE,,Västra Götalands län,Falköping,6426723,1372854,"57,9469383843","13,6607938809",Earth|Europe|Sweden|Västergötland|Fivlered,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Flakeberg,,,Sweden,SE,,Västra Götalands län,Grästorp,6470612,1321634,"58,3229395593","12,7634476275",Earth|Europe|Sweden|Västergötland|Flakeberg,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Flistad,,,Sweden,SE,,Västra Götalands län,Skövde,6494260,1392531,"58,558232002","13,9616681582",Earth|Europe|Sweden|Västergötland|Flistad,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Flo,,,Sweden,SE,,Västra Götalands län,Grästorp,6472552,1310399,"58,3356278413","12,5704083696",Earth|Europe|Sweden|Västergötland|Flo,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Floby,,,Sweden,SE,,Västra Götalands län,Falköping,6447146,1355081,"58,1247356623","13,3483472702",Earth|Europe|Sweden|Västergötland|Floby,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fors,,,Sweden,SE,,Västra Götalands län,Trollhättan,6457801,1289777,"58,1940517443","12,2323514008",Earth|Europe|Sweden|Västergötland|Fors,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Forsby,,,Sweden,SE,,Västra Götalands län,Skövde,6475593,1390744,"58,3902686323","13,9398947635",Earth|Europe|Sweden|Västergötland|Forsby,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Forshem,,,Sweden,SE,,Västra Götalands län,Götene,6502006,1365482,"58,6202083092","13,4926965924",Earth|Europe|Sweden|Västergötland|Forshem,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fotskäl,,,Sweden,SE,,Västra Götalands län,Mark,6376643,1301787,"57,4720638958","12,503582741",Earth|Europe|Sweden|Västergötland|Fotskäl,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fredsberg,,,Sweden,SE,,Västra Götalands län,Töreboda,6514664,1399931,"58,7431122293","14,0797204118",Earth|Europe|Sweden|Västergötland|Fredsberg,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fridene,,,Sweden,SE,,Västra Götalands län,Hjo,6464645,1397230,"58,2935814272","14,0556236213",Earth|Europe|Sweden|Västergötland|Fridene,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Friel,,,Sweden,SE,,Västra Götalands län,Lidköping,6484751,1323308,"58,4503929091","12,7811255709",Earth|Europe|Sweden|Västergötland|Friel,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Friggeråker,,,Sweden,SE,,Västra Götalands län,Falköping,6454800,1369110,"58,1977809471","13,5819786042",Earth|Europe|Sweden|Västergötland|Friggeråker,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fristad-Gingri,,,Sweden,SE,,Västra Götalands län,Borås,6414047,1334737,"57,8207500748","13,026571074",Earth|Europe|Sweden|Västergötland|Fristad-Gingri,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fritsla,,,Sweden,SE,,Västra Götalands län,Mark,6385362,1319680,"57,557712679","12,7949649232",Earth|Europe|Sweden|Västergötland|Fritsla,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Främmestad,,,Sweden,SE,,Västra Götalands län,Essunga,6462269,1316614,"58,2460722495","12,6844979581",Earth|Europe|Sweden|Västergötland|Främmestad,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fröjered,,,Sweden,SE,,Västra Götalands län,Tidaholm,6459453,1395016,"58,2464616544","14,0202363707",Earth|Europe|Sweden|Västergötland|Fröjered,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Frösve,,,Sweden,SE,,Västra Götalands län,Skövde,6488174,1387626,"58,5023798169","13,8804410119",Earth|Europe|Sweden|Västergötland|Frösve,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fullestad,,,Sweden,SE,,Västra Götalands län,Vårgårda,6438201,1316324,"58,0301575203","12,6984521301",Earth|Europe|Sweden|Västergötland|Fullestad,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fullösa,,,Sweden,SE,,Västra Götalands län,Götene,6497800,1364671,"58,5822232839","13,481258275",Earth|Europe|Sweden|Västergötland|Fullösa,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fuxerna,,,Sweden,SE,,Västra Götalands län,Lilla Edet,6450890,1283163,"58,1289270172","12,1265202741",Earth|Europe|Sweden|Västergötland|Fuxerna,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fyrunga,,,Sweden,SE,,Västra Götalands län,Vara,6465536,1340938,"58,2848254425","13,0960177311",Earth|Europe|Sweden|Västergötland|Fyrunga,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fägre,,,Sweden,SE,,Västra Götalands län,Töreboda,6502845,1400048,"58,6370699246","14,0869793734",Earth|Europe|Sweden|Västergötland|Fägre,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fänneslunda,,,Sweden,SE,,Västra Götalands län,Ulricehamn,6419775,1343721,"57,8753555942","13,1738504785",Earth|Europe|Sweden|Västergötland|Fänneslunda,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Färed,,,Sweden,SE,,Västra Götalands län,Mariestad,6514264,1396360,"58,7386811018","14,018254819",Earth|Europe|Sweden|Västergötland|Färed,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fåglum,,,Sweden,SE,,Västra Götalands län,Essunga,6448307,1321485,"58,1228797146","12,7780157692",Earth|Europe|Sweden|Västergötland|Fåglum,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Fölene,,,Sweden,SE,,Västra Götalands län,Herrljunga,6443642,1332906,"58,0854991324","12,9749264892",Earth|Europe|Sweden|Västergötland|Fölene,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Gillstad,,,Sweden,SE,,Västra Götalands län,Lidköping,6483340,1332853,"58,4414926169","12,9454409786",Earth|Europe|Sweden|Västergötland|Gillstad,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Grevbäck,,,Sweden,SE,,Västra Götalands län,Hjo,6470807,1414734,"58,3526341609","14,3517440924",Earth|Europe|Sweden|Västergötland|Grevbäck,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Grimmared,,,Sweden,SE,,Hallands län,Varberg,6351715,1298029,"57,2469283276","12,4614753816",Earth|Europe|Sweden|Västergötland|Grimmared,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Grolanda,,,Sweden,SE,,Västra Götalands län,Falköping,6440958,1355373,"58,0693176731","13,3571117826",Earth|Europe|Sweden|Västergötland|Grolanda,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Grude,,,Sweden,SE,,Västra Götalands län,Herrljunga,6433197,1335205,"57,9926801959","13,0211617174",Earth|Europe|Sweden|Västergötland|Grude,Earth|Sweden|Västergötland,distrikt
Earth,Europe,Sweden,Västergötland,Grönahög,,,Sweden,SE,,Västra Götalands län,Ulricehamn,6395519,1368137,"57,665572891","13,5983873452",Earth|Europe|Sweden|Västergötland|Grönahög,Earth|Sweden|Västergötland,distrikt
